customer_number,usia,pekerjaan,status_perkawinan,pendidikan,gagal_bayar_sebelumnya,pinjaman_rumah,pinjaman_pribadi,jenis_kontak,bulan_kontak_terakhir,hari_kontak_terakhir,jumlah_kontak_kampanye_ini,hari_sejak_kontak_sebelumnya,jumlah_kontak_sebelumnya,hasil_kampanye_sebelumnya,tingkat_variasi_pekerjaan,indeks_harga_konsumen,indeks_kepercayaan_konsumen,suku_bunga_euribor_3bln,jumlah_pekerja,pulau,berlangganan_deposito
440775,71,pensiunan,menikah,Pendidikan Tinggi,no,yes,yes,telephone,apr,mon,12,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,Papua,0
664259,54,pensiunan,cerai,Tidak Tamat SD,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Jawa,0
457049,45,sosial media specialis,menikah,SMA,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,NTB,0
369751,40,sosial media specialis,lajang,Pendidikan Tinggi,no,no,yes,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,Kalimantan,0
415808,36,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,telephone,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,Sumatera,0
863472,33,pekerja kasar,menikah,Tidak Tamat SD,unknown,no,no,telephone,jun,fri,12,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,NTB,0
873755,30,sosial media specialis,menikah,SMA,unknown,no,no,cellular,jul,fri,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,Papua,0
890475,35,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,Jawa,0
203594,41,pekerja kasar,menikah,Diploma,unknown,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,NTT,0
417027,37,teknisi,menikah,SMA,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sumatera,0
561427,71,pensiunan,menikah,Tidak Tamat SD,no,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,Jawa,0
520384,46,penyedia jasa,menikah,SMA,no,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,Papua,0
491839,36,pekerja kasar,menikah,SMP,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Sumatera,0
727584,28,teknisi,lajang,Diploma,no,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,NTB,0
936947,32,manajer,lajang,Pendidikan Tinggi,no,yes,no,cellular,mar,tue,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,NTB,0
277550,36,pekerja kasar,menikah,SMP,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Bali,0
752533,34,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sumatera,0
626467,34,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,oct,fri,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,Jawa,1
908957,48,pekerja kasar,menikah,Tidak Tamat SD,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,NTT,0
109004,31,pekerja kasar,menikah,SMA,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Sumatera,0
220299,41,pekerja kasar,menikah,SD,no,yes,yes,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,Papua,0
707197,26,pekerja kasar,menikah,unknown,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Kalimantan,0
937638,48,entrepreneur,menikah,Pendidikan Tinggi,no,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Kalimantan,1
869153,55,pekerja kasar,menikah,Tidak Tamat SD,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,NTT,0
200651,27,teknisi,lajang,SMP,no,yes,no,cellular,apr,wed,7,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,Bali,0
418031,33,sosial media specialis,lajang,SMA,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,Sumatera,0
490404,88,pensiunan,cerai,SMA,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,Papua,0
211000,43,teknisi,menikah,SMA,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-1.7,94.027,-38.3,0.903,4991.6,Bali,1
697462,52,pekerja kasar,lajang,SMP,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Papua,0
482266,57,pemilik bisnis,menikah,Pendidikan Tinggi,unknown,no,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Sumatera,0
995955,48,entrepreneur,menikah,Pendidikan Tinggi,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,Bali,1
674818,26,pekerja kasar,lajang,SMA,no,no,no,telephone,nov,fri,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,Sumatera,0
286931,32,sosial media specialis,cerai,Pendidikan Tinggi,no,yes,no,telephone,aug,thu,7,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,Sulawesi,0
466549,43,pekerja kasar,menikah,SMP,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,Bali,0
537540,50,teknisi,menikah,Pendidikan Tinggi,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Jawa,0
364791,39,teknisi,lajang,Pendidikan Tinggi,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Jawa,1
677086,30,pekerja kasar,menikah,Tidak Tamat SD,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,NTB,1
696256,46,pengangguran,cerai,SMP,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,Bali,0
295030,44,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,yes,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,NTB,0
784378,70,asisten rumah tangga,menikah,Tidak Tamat SD,no,no,no,cellular,mar,thu,1,999,1,failure,-1.8,92.843,-50.0,1.538,5099.1,Sulawesi,0
731741,38,sosial media specialis,menikah,SMA,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,Papua,0
262991,35,teknisi,lajang,Diploma,no,yes,yes,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Bali,0
807283,45,teknisi,lajang,Diploma,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Papua,0
945044,34,pekerja kasar,menikah,SMP,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,Sulawesi,0
842480,35,sosial media specialis,menikah,SMA,no,no,no,cellular,oct,thu,1,4,2,success,-3.4,92.431,-26.9,0.754,5017.5,Sulawesi,0
158781,46,unknown,lajang,unknown,unknown,yes,no,cellular,dec,mon,1,6,1,success,-3.0,92.713,-33.0,0.706,5023.5,NTT,0
819199,45,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,jul,wed,1,13,1,success,-2.9,92.469,-33.6,1.029,5076.2,Sulawesi,0
288958,42,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,Sumatera,0
438087,48,sosial media specialis,lajang,SMA,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Kalimantan,0
794595,36,sosial media specialis,cerai,SMA,no,no,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,Sulawesi,0
448191,31,penyedia jasa,lajang,SMA,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,Bali,0
350780,57,manajer,cerai,Pendidikan Tinggi,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,NTT,0
404528,55,teknisi,lajang,Pendidikan Tinggi,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Papua,0
358709,47,teknisi,cerai,Diploma,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,NTB,0
351276,38,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,Sumatera,0
276235,30,teknisi,menikah,Diploma,no,no,no,cellular,jul,tue,19,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Papua,0
960785,74,pensiunan,cerai,Pendidikan Tinggi,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,93.876,-40.0,0.688,5008.7,Sumatera,1
752431,31,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,telephone,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.048,4963.6,Bali,0
492042,20,teknisi,lajang,Pendidikan Tinggi,no,no,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,NTB,1
539928,31,sosial media specialis,menikah,SMP,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,Sumatera,0
176432,37,entrepreneur,cerai,Pendidikan Tinggi,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Jawa,0
556442,37,pekerja kasar,cerai,SMP,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,NTB,1
674554,43,sosial media specialis,menikah,SMA,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sumatera,0
900914,36,teknisi,menikah,SMA,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,Jawa,0
521699,36,pekerja kasar,menikah,Tidak Tamat SD,no,no,no,cellular,nov,tue,5,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,Jawa,0
504662,48,entrepreneur,menikah,Tidak Tamat SD,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sulawesi,0
141934,38,sosial media specialis,menikah,Pendidikan Tinggi,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sulawesi,0
394905,49,pengangguran,menikah,SMA,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,Bali,0
243591,49,asisten rumah tangga,menikah,Tidak Tamat SD,unknown,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sulawesi,0
372942,28,sosial media specialis,lajang,Pendidikan Tinggi,no,no,yes,telephone,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,NTB,1
764135,32,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sumatera,0
344544,37,teknisi,menikah,Diploma,no,no,no,telephone,jul,thu,32,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,NTT,0
634653,59,entrepreneur,menikah,SMP,no,yes,yes,telephone,may,wed,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Kalimantan,0
483816,47,pekerja kasar,menikah,SMA,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,Bali,0
789389,50,unknown,menikah,unknown,unknown,yes,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,NTB,0
724642,39,teknisi,lajang,Pendidikan Tinggi,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,Bali,0
570547,29,pekerja kasar,menikah,SD,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,Jawa,0
536581,28,teknisi,menikah,SMP,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,Sulawesi,0
911096,24,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,yes,telephone,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,Papua,1
378694,53,pekerja kasar,menikah,unknown,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Papua,0
227048,30,teknisi,menikah,SMA,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sumatera,1
164887,33,pekerja kasar,lajang,SMP,no,no,no,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Sulawesi,0
468683,32,penyedia jasa,menikah,Diploma,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,Sumatera,0
684620,38,pekerja kasar,menikah,SMP,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,Bali,0
373166,40,pekerja kasar,menikah,SMP,unknown,no,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,NTB,0
475157,31,sosial media specialis,cerai,Pendidikan Tinggi,no,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sulawesi,0
142448,50,sosial media specialis,menikah,SMA,no,yes,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,Bali,1
668831,60,unknown,menikah,Tidak Tamat SD,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,NTT,0
624583,31,manajer,menikah,Pendidikan Tinggi,no,no,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Papua,0
598215,53,sosial media specialis,lajang,Pendidikan Tinggi,unknown,unknown,unknown,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,Bali,0
542230,28,teknisi,lajang,SMA,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Sumatera,0
472132,32,teknisi,lajang,SMA,no,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,Jawa,0
632876,30,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,NTT,0
190983,48,pekerja kasar,menikah,Diploma,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,NTT,0
507934,25,mahasiswa,menikah,Pendidikan Tinggi,no,no,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,NTT,1
361584,38,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,Sumatera,0
833800,33,pekerja kasar,menikah,SD,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Jawa,0
428890,48,pekerja kasar,lajang,Tidak Tamat SD,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,NTB,0
818787,42,pekerja kasar,cerai,SMP,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sumatera,0
154639,59,pekerja kasar,menikah,Tidak Tamat SD,no,no,no,cellular,mar,tue,3,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,NTT,1
689829,43,penyedia jasa,cerai,SMA,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Bali,0
382170,56,pensiunan,menikah,Tidak Tamat SD,unknown,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Sulawesi,0
674180,43,manajer,menikah,Pendidikan Tinggi,unknown,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,Sumatera,0
333917,48,teknisi,lajang,Diploma,no,yes,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.749,-34.6,0.646,5008.7,Sumatera,1
967978,32,teknisi,lajang,Pendidikan Tinggi,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,Kalimantan,1
174986,34,penyedia jasa,cerai,SD,unknown,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,Kalimantan,0
905831,33,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,yes,telephone,aug,mon,1,999,2,failure,-1.7,94.027,-38.3,0.898,4991.6,Sumatera,0
718591,36,teknisi,menikah,SMP,unknown,no,no,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,Bali,0
276696,47,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,NTT,0
535633,39,pengangguran,lajang,Pendidikan Tinggi,no,no,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Kalimantan,0
282402,44,pekerja kasar,menikah,unknown,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,Kalimantan,0
467240,30,penyedia jasa,lajang,SMA,unknown,no,no,telephone,jul,thu,18,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,Sumatera,0
900272,54,teknisi,cerai,Pendidikan Tinggi,no,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,NTT,0
689349,32,manajer,lajang,Diploma,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,Bali,0
426945,48,pekerja kasar,menikah,Diploma,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Kalimantan,0
472903,52,teknisi,menikah,SMP,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,NTT,0
999188,38,teknisi,lajang,Diploma,no,yes,no,cellular,sep,thu,2,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,Jawa,1
586573,43,teknisi,menikah,Diploma,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,Jawa,0
484415,30,teknisi,menikah,Diploma,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Sumatera,0
279056,51,manajer,menikah,Pendidikan Tinggi,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Papua,0
650336,36,penyedia jasa,menikah,SMA,no,yes,no,cellular,oct,fri,1,6,1,success,-3.4,92.431,-26.9,0.739,5017.5,Jawa,0
164911,58,pengangguran,menikah,Diploma,unknown,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,Jawa,0
586938,56,pekerja kasar,cerai,SD,unknown,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,Bali,0
669225,49,pekerja kasar,menikah,SMP,unknown,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,Jawa,0
973145,41,sosial media specialis,menikah,SD,no,no,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,Bali,1
277323,33,sosial media specialis,menikah,SMA,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,NTT,1
403102,58,manajer,menikah,Pendidikan Tinggi,no,no,no,telephone,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,Sulawesi,0
337082,73,pensiunan,menikah,Tidak Tamat SD,no,no,no,cellular,dec,mon,5,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,Jawa,0
136600,53,sosial media specialis,menikah,SMA,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,NTB,0
159603,55,sosial media specialis,cerai,Pendidikan Tinggi,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,Jawa,1
330772,32,sosial media specialis,lajang,Pendidikan Tinggi,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,NTB,0
804368,26,sosial media specialis,menikah,SMA,no,yes,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Jawa,0
376784,34,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,Bali,0
167111,42,penyedia jasa,menikah,SMA,no,yes,no,cellular,may,mon,2,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,Sumatera,0
864037,23,penyedia jasa,lajang,SMA,no,unknown,unknown,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,Jawa,0
270403,49,sosial media specialis,cerai,SMA,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,Sumatera,0
628577,47,manajer,menikah,Pendidikan Tinggi,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,Sumatera,0
738737,27,sosial media specialis,lajang,Pendidikan Tinggi,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,Jawa,0
378824,46,teknisi,menikah,Diploma,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,Bali,0
305937,42,teknisi,cerai,SMP,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,Bali,0
301156,20,mahasiswa,lajang,SMA,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,Bali,0
667743,41,pekerja kasar,lajang,SD,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,Sulawesi,0
373549,58,sosial media specialis,menikah,Tidak Tamat SD,unknown,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,NTT,1
983552,49,sosial media specialis,menikah,Pendidikan Tinggi,no,yes,yes,cellular,apr,tue,2,999,3,failure,-1.8,93.749,-34.6,0.644,5008.7,Bali,1
260565,47,pekerja kasar,lajang,unknown,unknown,yes,no,cellular,jul,tue,10,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Jawa,0
392019,52,entrepreneur,menikah,SMP,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTB,0
693177,46,pekerja kasar,menikah,Diploma,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,93.876,-40.0,0.697,5008.7,Bali,1
584468,40,manajer,menikah,Pendidikan Tinggi,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,Sulawesi,0
606055,27,pekerja kasar,lajang,SMP,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Sumatera,0
336663,52,sosial media specialis,cerai,SD,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,NTT,0
826095,47,manajer,menikah,SMA,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,NTB,0
810871,55,teknisi,menikah,Diploma,unknown,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,Sulawesi,0
624753,44,pekerja kasar,menikah,Tidak Tamat SD,no,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,NTT,0
927377,24,penyedia jasa,lajang,SMA,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,Sumatera,0
234504,39,sosial media specialis,menikah,Pendidikan Tinggi,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Jawa,0
257993,36,sosial media specialis,menikah,Pendidikan Tinggi,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,Kalimantan,0
922297,59,pensiunan,menikah,Pendidikan Tinggi,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,Kalimantan,0
254151,51,sosial media specialis,cerai,Pendidikan Tinggi,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,Bali,0
294772,26,penyedia jasa,menikah,SMA,no,no,yes,telephone,jun,wed,11,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,Sumatera,0
414268,47,entrepreneur,menikah,Diploma,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,Sumatera,0
797357,26,penyedia jasa,lajang,SMA,no,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,NTB,0
909849,37,pekerja kasar,cerai,SMP,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,Sulawesi,0
308207,31,teknisi,lajang,Diploma,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,Sulawesi,0
893893,59,teknisi,menikah,Diploma,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,Kalimantan,0
547121,31,entrepreneur,menikah,SMP,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,NTB,0
872054,41,pekerja kasar,menikah,Tidak Tamat SD,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,Bali,0
119859,19,mahasiswa,lajang,unknown,no,yes,no,telephone,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,NTB,1
825619,39,sosial media specialis,cerai,Diploma,no,yes,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,Bali,0
774867,35,pekerja kasar,menikah,SD,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,NTB,0
